yearID,teamID,lgID,playerID,G_all,GS,G_batting,G_defense,G_p,G_c,G_1b,G_2b,G_3b,G_ss,G_lf,G_cf,G_rf,G_of,G_dh,G_ph,G_pr
2023,ATL,NL,allarko01,4,3,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2024,PHI,NL,allarko01,7,4,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2022,PIT,NL,alldrca01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,SDN,NL,allenau01,34,14,34,21,0,19,2,0,0,0,0,0,0,0,0,17,0
2020,OAK,AL,allenau01,14,9,14,14,0,14,0,0,0,0,0,0,0,0,0,0,0
2021,OAK,AL,allenau01,4,2,4,2,0,2,0,0,0,0,0,0,0,0,1,2,0
2022,OAK,AL,allenau01,5,5,5,4,0,4,0,0,0,0,0,0,0,0,1,0,0
2015,CLE,AL,allenco01,70,0,4,70,70,0,0,0,0,0,0,0,0,0,0,0,0
2016,CLE,AL,allenco01,67,0,6,67,67,0,0,0,0,0,0,0,0,0,0,0,0
2017,CLE,AL,allenco01,69,0,5,69,69,0,0,0,0,0,0,0,0,0,0,0,0
2018,CLE,AL,allenco01,70,0,4,70,70,0,0,0,0,0,0,0,0,0,0,0,0
2019,LAA,AL,allenco01,25,0,1,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2017,CLE,AL,allengr01,25,5,25,25,0,0,0,0,0,0,5,21,0,25,0,1,6
2018,CLE,AL,allengr01,91,69,91,87,0,0,0,0,0,0,3,78,16,87,2,2,8
2019,CLE,AL,allengr01,89,58,89,84,0,0,0,0,0,0,60,18,13,84,0,17,5
2020,CLE,AL,allengr01,15,6,15,14,0,0,0,0,0,0,11,4,0,14,0,0,3
2020,SDN,NL,allengr01,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0
2021,NYA,AL,allengr01,15,11,15,14,0,0,0,0,0,0,5,4,8,14,0,2,0
2022,PIT,NL,allengr01,46,33,46,43,0,0,0,0,0,0,23,11,13,43,1,5,6
2023,NYA,AL,allengr01,22,6,22,19,0,0,0,0,0,0,11,3,5,19,0,1,10
2019,CLE,AL,allenlo01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,SDN,NL,allenlo01,8,4,7,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2020,CLE,AL,allenlo01,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2021,CLE,AL,allenlo01,14,11,1,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2022,BAL,AL,allenlo01,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2022,CLE,AL,allenlo01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2024,ARI,NL,allenlo01,12,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0
2023,CLE,AL,allenlo02,24,24,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2024,CLE,AL,allenlo02,20,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2022,OAK,AL,allenni02,100,92,100,99,0,0,0,43,0,60,0,0,0,0,0,1,0
2023,OAK,AL,allenni02,106,93,106,104,0,0,0,1,0,104,0,0,0,0,0,1,6
2024,OAK,AL,allenni02,41,30,41,41,0,0,0,2,5,34,0,0,0,0,0,0,4
2021,TOR,AL,allgeni01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2015,CLE,AL,almonab01,51,49,51,50,0,0,0,0,0,0,0,50,0,50,0,1,1
2015,SDN,NL,almonab01,31,10,31,14,0,0,0,0,0,0,6,6,2,14,1,17,1
2016,CLE,AL,almonab01,67,45,67,58,0,0,0,0,0,0,34,2,36,58,0,13,0
2017,CLE,AL,almonab01,69,48,69,58,0,0,0,0,0,0,20,8,32,58,4,7,7
2018,KCA,AL,almonab01,50,33,50,39,0,0,0,0,0,0,1,35,3,39,3,11,1
2019,ARI,NL,almonab01,17,7,17,12,0,0,0,0,0,0,0,3,9,12,0,6,1
2020,SDN,NL,almonab01,7,4,7,3,0,0,0,0,0,0,2,1,0,3,3,1,1
2021,ATL,NL,almonab01,64,37,64,42,0,0,0,0,0,0,40,0,4,42,0,23,0
2022,BOS,AL,almonab01,15,7,15,9,0,0,0,0,0,0,3,5,1,9,2,6,1
2023,NYN,NL,almonab01,8,3,8,2,0,0,0,0,0,0,1,0,1,2,3,5,0
2015,KCA,AL,almonmi01,9,0,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2017,KCA,AL,almonmi01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,LAA,AL,almonmi01,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2018,COL,NL,almonye01,14,0,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2019,COL,NL,almonye01,28,0,27,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2020,COL,NL,almonye01,24,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2021,COL,NL,almonye01,48,0,46,48,48,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAN,NL,almonye01,33,0,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0
2023,LAN,NL,almonye01,49,0,0,49,49,0,0,0,0,0,0,0,0,0,0,0,0
2024,CHN,NL,almonye01,17,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2016,CHN,NL,almoral01,47,22,47,41,0,0,0,0,0,0,8,33,2,41,0,10,1
2017,CHN,NL,almoral01,132,65,132,105,0,0,0,0,0,0,1,104,1,105,0,43,0
2018,CHN,NL,almoral01,152,94,152,138,0,0,0,0,0,0,2,137,0,138,0,35,1
2019,CHN,NL,almoral01,130,80,130,125,0,0,0,0,0,0,0,125,0,125,0,21,1
2020,CHN,NL,almoral01,28,6,28,28,0,0,0,0,0,0,0,28,0,28,0,1,5
2021,NYN,NL,almoral01,47,11,47,36,1,0,0,0,0,0,3,32,1,36,0,14,7
2022,CIN,NL,almoral01,64,60,64,62,0,0,0,0,0,0,17,23,28,62,1,1,1
2019,NYN,NL,alonspe01,161,153,161,156,0,0,156,0,0,0,0,0,0,0,1,7,0
2020,NYN,NL,alonspe01,57,55,57,39,0,0,39,0,0,0,0,0,0,0,17,2,0
2021,NYN,NL,alonspe01,152,151,152,148,0,0,148,0,0,0,0,0,0,0,3,1,0
2022,NYN,NL,alonspe01,160,160,160,134,0,0,134,0,0,0,0,0,0,0,27,0,0
2023,NYN,NL,alonspe01,153,153,154,144,0,0,144,0,0,0,0,0,0,0,9,0,0
2024,NYN,NL,alonspe01,162,160,162,161,0,0,161,0,0,0,0,0,0,0,1,1,0
2015,SDN,NL,alonsyo01,103,94,103,102,0,0,102,0,2,0,0,0,0,0,0,4,0
2016,OAK,AL,alonsyo01,156,133,156,149,0,0,145,0,7,0,0,0,0,0,5,11,2
2017,OAK,AL,alonsyo01,100,87,100,96,0,0,96,0,0,0,0,0,0,0,1,6,0
2017,SEA,AL,alonsyo01,42,35,42,39,0,0,39,0,0,0,0,0,0,0,0,7,0
2018,CLE,AL,alonsyo01,145,132,145,138,0,0,138,0,0,0,0,0,0,0,1,9,0
2019,CHA,AL,alonsyo01,67,61,67,21,0,0,21,0,0,0,0,0,0,0,42,6,0
2019,COL,NL,alonsyo01,54,10,54,11,0,0,11,0,0,0,0,0,0,0,0,43,0
2016,SEA,AL,altavda01,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2017,SEA,AL,altavda01,41,0,5,41,41,0,0,0,0,0,0,0,0,0,0,0,0
2018,SEA,AL,altavda01,22,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2019,SEA,AL,altavda01,17,0,2,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2020,SDN,NL,altavda01,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2020,SEA,AL,altavda01,13,0,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2021,SDN,NL,altavda01,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2024,KCA,AL,altavda01,5,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2015,PHI,NL,altheaa01,39,35,39,37,0,0,0,0,0,0,23,8,11,37,0,2,0
2016,PHI,NL,altheaa01,57,54,57,57,0,0,0,0,0,0,20,10,42,57,0,1,0
2017,PHI,NL,altheaa01,107,92,107,106,0,0,0,0,0,0,52,19,50,106,0,7,0
2018,PHI,NL,altheaa01,105,57,105,79,0,0,0,0,0,0,6,11,68,79,0,32,1
2019,NYN,NL,altheaa01,26,5,26,20,0,0,0,0,0,0,13,8,2,20,0,9,4
2019,PHI,NL,altheaa01,22,3,22,12,1,0,0,0,0,0,1,8,4,11,0,11,3
2019,SFN,NL,altheaa01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,HOU,AL,altuvjo01,154,154,154,153,0,0,0,153,0,0,0,0,0,0,1,0,0
2016,HOU,AL,altuvjo01,161,160,161,148,0,0,0,148,0,1,0,0,0,0,13,0,1
2017,HOU,AL,altuvjo01,153,151,153,149,0,0,0,149,0,0,0,0,0,0,3,1,1
2018,HOU,AL,altuvjo01,137,136,137,130,0,0,0,130,0,0,0,0,0,0,6,1,0
2019,HOU,AL,altuvjo01,124,121,124,121,0,0,0,121,0,1,0,0,0,0,2,2,0
2020,HOU,AL,altuvjo01,48,48,48,48,0,0,0,48,0,0,0,0,0,0,0,0,0
2021,HOU,AL,altuvjo01,146,144,146,144,0,0,0,144,0,0,0,0,0,0,1,2,0
2022,HOU,AL,altuvjo01,141,137,141,135,0,0,0,135,0,0,0,0,0,0,2,4,0
2023,HOU,AL,altuvjo01,89,88,90,87,0,0,0,87,0,0,0,0,0,0,1,1,0
2024,HOU,AL,altuvjo01,153,151,153,147,0,0,0,147,0,0,0,0,0,0,5,2,0
2023,WAS,NL,aluja01,51,45,51,51,0,0,0,24,5,0,27,0,0,27,0,5,0
2024,OAK,AL,alvarar01,16,10,16,14,0,0,5,1,6,0,2,0,0,2,0,4,0
2015,NYN,NL,alvarda01,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2016,ATL,NL,alvarda01,16,0,16,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2016,TEX,AL,alvarda01,10,0,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2017,TEX,AL,alvarda01,20,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0
2015,BAL,AL,alvarda02,12,10,12,12,0,0,0,0,0,0,0,1,12,12,0,0,0
2016,BAL,AL,alvarda02,2,1,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0
2020,MIA,NL,alvared01,12,10,12,12,0,0,0,9,3,1,0,0,0,0,0,2,0
2021,MIA,NL,alvared01,24,20,24,20,0,0,0,4,17,0,0,0,0,0,0,3,1
2022,LAN,NL,alvared01,14,9,14,12,0,0,0,0,5,1,1,0,5,6,2,2,2
2024,NYN,NL,alvared01,13,3,12,12,1,0,0,11,0,1,0,0,0,0,0,0,2
2022,NYN,NL,alvarfr01,5,2,5,2,0,2,0,0,0,0,0,0,0,0,3,2,0
2023,NYN,NL,alvarfr01,123,103,123,108,0,108,0,0,0,0,0,0,0,0,7,16,2
2024,NYN,NL,alvarfr01,100,85,100,96,0,96,0,0,0,0,0,0,0,0,3,5,0
2015,MIA,NL,alvarhe01,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2017,PHI,NL,alvarhe01,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
2015,LAA,AL,alvarjo02,64,0,3,64,64,0,0,0,0,0,0,0,0,0,0,0,0
2016,LAA,AL,alvarjo02,64,0,3,64,64,0,0,0,0,0,0,0,0,0,0,0,0
2017,LAA,AL,alvarjo02,64,0,5,64,64,0,0,0,0,0,0,0,0,0,0,0,0
2018,LAA,AL,alvarjo02,76,0,5,76,76,0,0,0,0,0,0,0,0,0,0,0,0
2019,PHI,NL,alvarjo02,67,1,62,67,67,0,0,0,0,0,0,0,0,0,0,0,0
2020,PHI,NL,alvarjo02,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2021,SFN,NL,alvarjo02,67,1,63,67,67,0,0,0,0,0,0,0,0,0,0,0,0
2022,SFN,NL,alvarjo02,21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2017,TBA,AL,alvarjo03,35,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0
2018,TBA,AL,alvarjo03,70,0,6,70,70,0,1,0,0,0,0,0,0,0,0,0,0
2019,TBA,AL,alvarjo03,35,1,4,35,35,0,0,0,0,0,0,0,0,0,0,0,0
2020,TBA,AL,alvarjo03,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2021,PHI,NL,alvarjo03,64,0,59,64,64,0,0,0,0,0,0,0,0,0,0,0,0
2022,PHI,NL,alvarjo03,59,0,1,59,59,0,0,0,0,0,0,0,0,0,0,0,0
2023,PHI,NL,alvarjo03,42,0,0,42,42,0,0,0,0,0,0,0,0,0,0,0,0
2024,PHI,NL,alvarjo03,66,0,0,66,66,0,0,0,0,0,0,0,0,0,0,0,0
2024,ATL,NL,alvarna01,8,8,8,8,0,0,0,7,1,0,0,0,0,0,0,0,0
2015,PIT,NL,alvarpe01,150,124,150,124,0,0,124,0,0,0,0,0,0,0,5,24,0
2016,BAL,AL,alvarpe01,109,91,109,12,0,0,0,0,12,0,0,0,0,0,87,14,0
2017,BAL,AL,alvarpe01,14,7,14,2,0,0,2,0,0,0,0,0,0,0,8,6,0
2018,BAL,AL,alvarpe01,45,30,45,9,0,0,1,0,8,0,0,0,0,0,30,14,0
2015,OAK,AL,alvarrj01,21,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0
2022,NYN,NL,alvarrj01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2019,HOU,AL,alvaryo01,87,83,87,10,0,0,0,0,0,0,10,0,0,10,74,4,0
2020,HOU,AL,alvaryo01,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2021,HOU,AL,alvaryo01,144,136,144,41,0,0,0,0,0,0,41,0,0,41,98,6,0
2022,HOU,AL,alvaryo01,135,133,135,56,0,0,0,0,0,0,56,0,0,56,77,2,0
2023,HOU,AL,alvaryo01,114,113,114,40,0,0,0,0,0,0,40,0,0,40,73,1,0
2024,HOU,AL,alvaryo01,147,147,147,53,0,0,0,0,0,0,53,0,0,53,94,0,0
2019,CHN,NL,alzolad01,4,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2020,CHN,NL,alzolad01,6,4,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2021,CHN,NL,alzolad01,30,21,28,29,29,0,0,0,0,0,0,0,0,0,0,0,1
2022,CHN,NL,alzolad01,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2023,CHN,NL,alzolad01,58,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0
2024,CHN,NL,alzolad01,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2024,COL,NL,amadoad01,10,10,10,10,0,0,0,10,0,0,0,0,0,0,0,0,0
2015,SDN,NL,amarial01,118,87,118,105,1,0,0,11,2,85,11,7,0,18,0,22,1
2016,SDN,NL,amarial01,65,31,65,54,1,0,0,28,5,12,5,0,5,10,0,17,4
2017,COL,NL,amarial01,96,25,96,54,0,0,0,19,1,18,5,9,9,22,0,52,3
2023,MIA,NL,amayaja01,4,3,4,4,0,0,0,1,0,3,0,0,0,0,0,0,0
2024,CHA,AL,amayaja01,23,21,23,23,0,0,0,0,0,23,0,0,0,0,0,0,0
2024,HOU,AL,amayaja01,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2023,CHN,NL,amayami01,53,41,53,41,0,41,0,0,0,0,0,0,0,0,9,9,0
2024,CHN,NL,amayami01,117,103,117,116,0,116,0,0,0,0,0,0,0,0,0,1,0
2021,NYA,AL,amburtr01,2,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0
2015,LAN,NL,anderbr04,31,31,29,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2016,LAN,NL,anderbr04,4,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2017,CHN,NL,anderbr04,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2017,TOR,AL,anderbr04,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2018,OAK,AL,anderbr04,17,17,2,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2019,OAK,AL,anderbr04,31,31,3,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2020,MIL,NL,anderbr04,10,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2021,MIL,NL,anderbr04,24,24,24,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2015,OAK,AL,anderbr05,4,2,4,3,0,3,0,0,0,0,0,0,0,0,0,1,0
2017,MIA,NL,anderbr06,25,21,25,25,0,0,0,0,25,0,0,0,0,0,0,3,0
2018,MIA,NL,anderbr06,156,153,156,153,0,0,0,0,71,0,0,0,91,91,0,3,0
2019,MIA,NL,anderbr06,126,120,126,119,0,0,0,0,67,0,0,0,55,55,1,6,0
2020,MIA,NL,anderbr06,59,57,59,58,0,0,1,1,56,0,0,0,0,0,1,1,0
2021,MIA,NL,anderbr06,67,63,67,65,0,0,0,0,65,1,0,0,0,0,0,3,0
2022,MIA,NL,anderbr06,98,92,98,86,0,0,0,1,48,0,8,0,36,44,9,6,0
2023,MIL,NL,anderbr06,96,88,96,91,0,0,0,0,70,0,0,0,39,39,4,5,0
2024,ATL,NL,anderbr06,3,2,3,3,0,0,0,0,1,0,0,0,2,2,0,0,0
2015,ARI,NL,anderch01,28,27,28,27,27,0,0,0,0,0,0,0,0,0,0,1,0
2016,MIL,NL,anderch01,31,30,28,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2017,MIL,NL,anderch01,25,25,24,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2018,MIL,NL,anderch01,30,30,28,30,30,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIL,NL,anderch01,33,27,31,32,32,0,0,0,0,0,0,0,0,0,0,0,1
2020,TOR,AL,anderch01,10,7,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2021,PHI,NL,anderch01,14,9,13,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2022,CIN,NL,anderch01,9,7,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2023,COL,NL,anderch01,17,17,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2023,TBA,AL,anderch01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2024,BOS,AL,anderch01,27,1,1,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2024,TEX,AL,anderch01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2015,CLE,AL,anderco01,15,15,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0
2016,CLE,AL,anderco01,19,9,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2019,CLE,AL,anderco01,5,2,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2017,PHI,NL,anderdr02,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,PHI,NL,anderdr02,5,1,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2019,PHI,NL,anderdr02,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2020,CHA,AL,anderdr02,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2021,TEX,AL,anderdr02,9,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0
2023,TEX,AL,andergr01,26,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0
2024,TEX,AL,andergr01,23,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2020,ATL,NL,anderia01,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2021,ATL,NL,anderia01,24,24,22,24,24,0,0,0,0,0,0,0,0,0,0,0,0
2022,ATL,NL,anderia01,22,22,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0
2018,LAA,AL,anderju01,57,0,6,57,57,0,0,0,0,0,0,0,0,0,0,0,0
2019,LAA,AL,anderju01,54,0,5,54,54,0,0,0,0,0,0,0,0,0,0,0,0
2024,CHA,AL,anderju01,56,0,0,56,56,0,0,0,0,0,0,0,0,0,0,0,0
2019,MIA,NL,anderni01,45,0,41,45,45,0,0,0,0,0,0,0,0,0,0,0,0
2019,TBA,AL,anderni01,23,0,3,23,23,0,0,0,0,0,0,0,0,0,0,0,0
2020,TBA,AL,anderni01,19,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0
2021,TBA,AL,anderni01,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2023,ATL,NL,anderni01,35,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0
2024,KCA,AL,anderni01,37,0,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0
2019,SFN,NL,andersh01,28,16,25,28,28,0,0,0,0,0,0,0,0,0,0,0,0
2020,SFN,NL,andersh01,18,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2021,BAL,AL,andersh01,7,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
2021,MIN,AL,andersh01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2021,SDN,NL,andersh01,5,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2022,TOR,AL,andersh01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2024,MIA,NL,andersh01,4,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2024,TEX,AL,andersh01,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2018,PIT,NL,anderta01,6,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
2019,OAK,AL,anderta01,6,5,1,5,5,0,0,0,0,0,0,0,0,0,0,1,0
2021,PIT,NL,anderta01,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2016,CHA,AL,anderti01,99,98,99,98,0,0,0,0,0,98,0,0,0,0,0,0,0
2017,CHA,AL,anderti01,146,145,146,145,0,0,0,0,0,145,0,0,0,0,0,0,1
2018,CHA,AL,anderti01,153,151,153,151,0,0,0,0,0,151,0,0,0,0,1,2,0
2019,CHA,AL,anderti01,123,122,123,122,0,0,0,0,0,122,0,0,0,0,1,0,1
2020,CHA,AL,anderti01,49,49,49,49,0,0,0,0,0,49,0,0,0,0,0,0,0
2021,CHA,AL,anderti01,123,123,123,122,0,0,0,0,0,122,0,0,0,0,0,0,0
2022,CHA,AL,anderti01,79,79,79,79,0,0,0,0,0,79,0,0,0,0,0,0,0
2023,CHA,AL,anderti01,123,119,123,121,0,0,0,2,0,119,0,0,0,0,0,2,1
2024,MIA,NL,anderti01,65,62,65,63,0,0,0,0,0,63,0,0,0,0,0,1,1
2016,COL,NL,anderty01,20,19,20,19,19,0,0,0,0,0,0,0,0,0,0,1,0
2017,COL,NL,anderty01,17,15,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0
2018,COL,NL,anderty01,33,32,32,32,32,0,0,0,0,0,0,0,0,0,0,1,0
2019,COL,NL,anderty01,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
2020,SFN,NL,anderty01,13,11,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2021,PIT,NL,anderty01,18,18,17,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2021,SEA,AL,anderty01,13,13,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2022,LAN,NL,anderty01,31,27,2,30,30,0,0,0,0,0,0,0,0,0,0,1,0
2023,LAA,AL,anderty01,27,25,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2024,LAA,AL,anderty01,31,31,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
2016,MIA,NL,andinro01,13,4,13,5,0,0,0,3,1,1,2,0,0,2,0,7,1
2023,MIL,NL,andrecl02,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2024,NYA,AL,andrecl02,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,BAL,AL,andrejo03,23,17,23,19,0,0,0,0,0,0,13,2,5,19,1,1,3
2018,SEA,AL,andrejo03,3,2,3,2,0,0,0,0,0,0,1,0,1,2,1,0,1
2021,SDN,NL,andrejo03,7,0,7,6,0,0,0,0,0,0,3,2,2,6,0,1,0
2015,TBA,AL,andrima01,25,8,2,25,25,0,0,0,0,0,0,0,0,0,0,0,0
2016,TBA,AL,andrima01,29,19,1,29,29,0,0,0,0,0,0,0,0,0,0,0,0
2017,TBA,AL,andrima01,18,17,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0
2018,ARI,NL,andrima01,14,1,14,14,14,0,0,0,0,0,0,0,0,0,0,0,0
2018,TBA,AL,andrima01,27,4,2,27,27,0,0,0,0,0,0,0,0,0,0,0,0
2019,ARI,NL,andrima01,54,0,51,54,54,0,0,0,0,0,0,0,0,0,0,0,0
2020,LAA,AL,andrima01,16,1,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0
2021,BOS,AL,andrima01,26,0,3,26,26,0,0,0,0,0,0,0,0,0,0,0,0
2021,SEA,AL,andrima01,8,0,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0
2024,MIA,NL,andrima01,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2015,TEX,AL,andruel01,160,159,160,160,0,0,0,0,0,160,0,0,0,0,0,0,0
2016,TEX,AL,andruel01,147,146,147,147,0,0,0,0,0,147,0,0,0,0,0,0,0
2017,TEX,AL,andruel01,158,158,158,157,0,0,0,0,0,157,0,0,0,0,1,0,0
2018,TEX,AL,andruel01,97,96,97,97,0,0,0,0,0,97,0,0,0,0,0,1,0
2019,TEX,AL,andruel01,147,147,147,146,0,0,0,0,0,146,0,0,0,0,1,0,0
2020,TEX,AL,andruel01,29,28,29,29,0,0,0,0,0,29,0,0,0,0,0,0,1
2021,OAK,AL,andruel01,146,141,146,143,0,0,0,0,0,143,0,0,0,0,0,2,3
2022,CHA,AL,andruel01,43,43,43,42,0,0,0,0,0,42,0,0,0,0,1,0,0
2022,OAK,AL,andruel01,106,100,106,101,0,0,0,0,0,101,0,0,0,0,3,4,1
2023,CHA,AL,andruel01,112,106,112,110,0,0,0,63,3,52,0,0,0,0,0,2,2
2017,NYA,AL,andujmi01,5,1,5,3,0,0,0,0,3,0,0,0,0,0,2,1,0
2018,NYA,AL,andujmi01,149,145,149,136,0,0,0,0,136,0,0,0,0,0,14,4,0
2019,NYA,AL,andujmi01,12,12,12,4,0,0,0,0,4,0,0,0,0,0,8,0,0
2020,NYA,AL,andujmi01,21,18,21,13,0,0,0,0,6,0,7,0,0,7,7,2,1
2021,NYA,AL,andujmi01,45,42,45,43,0,0,2,0,4,0,37,0,0,37,0,2,1
2022,NYA,AL,andujmi01,27,24,27,19,0,0,1,0,0,0,19,0,0,19,8,2,0
2022,PIT,NL,andujmi01,9,9,9,4,0,0,0,0,0,0,4,0,0,4,5,0,0
2023,PIT,NL,andujmi01,30,20,30,19,0,0,0,0,0,0,1,0,18,19,6,7,1
2024,OAK,AL,andujmi01,75,74,75,72,0,0,1,0,0,0,72,0,0,72,3,1,0
2015,SLN,NL,annade01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,TOR,AL,antoldu01,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2020,CIN,NL,antonte01,13,4,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0
2021,CIN,NL,antonte01,23,0,22,23,23,0,0,0,0,0,0,0,0,0,0,0,0
